"id","onsite_time","removal_time"
1,0,0.237858853599334
2,0.750115508857542,1.53153223604549
3,0.807074564828888,0.807405865720932
4,1.00105996958349,1.57163341558591
5,1.25020992732599,1.72354652229095
6,1.65036540956462,2.01575395879403
7,1.94581924956176,2.07272035460803
8,2.58978907572597,3.17989034011513
9,2.72724395705009,2.74028425735354
10,2.93030595468646,2.96510138869436
